NAME	TITLE	SCORE	
TEX9		0.017534165	
MYO15A		0.016936434	
XKR5		0.0152737675	
PXN-AS1		0.014296341	
ERBIN		0.013956027	
PTPN20		0.013702581	
RASGEF1A		0.013385101	
ALDH7A1		0.013385101	
SEC24C		0.01269422	
SAMD15		0.012664518	
SP2-AS1		0.012446743	
RPL15		0.012360905	
TMEM129		0.011608912	
MT-ND4		0.011442664	
PSMB4		0.010960628	
FAM78A		0.010141324	
URGCP		0.010089632	
MYSM1		0.010089632	
C1RL		0.009236368	
TRMT10A		0.008638183	
NUDT15		0.008542756	
EIF1B		0.007276807	
MYO15B		0.007140791	
KLRA1P		0.0070833825	
HAUS2		0.007033738	
DEDD2		0.0070247864	
TEN1-CDK3		0.0068801176	
KRCC1		0.0062681343	
GTF2IP1		0.0059585148	
C1orf35		0.0057123606	
NSUN5P2		0.0050099078	
CDC45		0.002804727	
SEPTIN7P14		0.002661198	
ADAM11		0.0021578956	
EIF4ENIF1		0.0021262686	
TMC7		0.0017233837	
MIR100HG		0.0015169124	
NOP10		0.0013577332	
TBCC		0.0012896985	
DCAF4		9.711411E-4	
UFC1		8.549128E-4	
NOMO3		-2.4155251E-4	
NUDT1		-0.0010598898	
GATAD2B		-0.0018602633	
IGHMBP2		-0.0026362566	
MCOLN1		-0.0031550184	
ZNF324B		-0.003343475	
SLC5A3		-0.0047779814	
ZBTB8A		-0.0048056273	
ZBED8		-0.0053447722	
H3P6		-0.005801263	
HS1BP3		-0.0060838326	
RTKN2		-0.006923397	
TACO1		-0.0079423245	
CCM2L		-0.008447804	
BRSK2		-0.009123316	
CDC73		-0.009418494	
KIF16B		-0.009460084	
CCDC163		-0.009811776	
MAGIX		-0.010541928	
SETD3		-0.010578924	
NEMP2		-0.010726061	
ZNF468		-0.011112355	
CELF5		-0.011442664	
RRAGA		-0.011982967	
TSPYL1		-0.0124912765	
CRNKL1		-0.01313452	
SCLT1		-0.013405133	
THOC7		-0.013910164	
LRRC37A4P		-0.014323701	
ANKRA2		-0.014426604	
HLA-DMB		-0.014667754	
TRIM28		-0.014926857	
ELMOD3		-0.0150313815	
ABCF1		-0.01508683	
COL13A1		-0.015232254	
NTN4		-0.01656486	
PEX5		-0.017582707	
CCDC6		-0.017708499	
EEF1AKMT3		-0.017708499	
GYG1		-0.018135196	
EIPR1		-0.018556137	
CBR1		-0.018927341	
ANKRD16		-0.020712843	
PTCD1		-0.020974645	
ARHGAP32		-0.021290304	
ZSCAN5A		-0.021717353	
STAT6		-0.02316282	
MTMR11		-0.023781933	
CARF		-0.025807394	
SPEG		-0.026160719	
LZTFL1		-0.02727844	
ING2		-0.027889865	
MAP2K5		-0.028018272	
MT-CO2		-0.02860073	
PUSL1		-0.029753463	
DGKQ		-0.03240763	
GRB10		-0.033004455	
ZNF76		-0.03351448	
ERCC6		-0.033765376	
CCDC127		-0.034088347	
TMX3		-0.034252636	
DDIAS		-0.036208488	
PI4KB		-0.037328936	
MICU3		-0.037408106	
ANKRD63		-0.037535563	
RGL4		-0.03823993	
UQCR10		-0.03825865	
KRBA1		-0.038388595	
SCAND1		-0.03839783	
FAM86C2P		-0.03906536	
C1orf115		-0.039824426	
SLC35F5		-0.040277295	
PAPOLG		-0.040358927	
HDHD3		-0.040413044	
LINC00910		-0.04054092	
NPLOC4		-0.04058013	
PPT1		-0.04058013	
ANKRD36C		-0.041386504	
FLRT3		-0.042127684	
RTN4IP1		-0.04280008	
GCLC		-0.04342349	
ALKBH6		-0.043457028	
MFSD2A		-0.043778006	
ZDHHC3		-0.043778006	
DHX9		-0.044172946	
MOB2		-0.044440772	
TSR3		-0.04489792	
AKT1		-0.045092147	
MYL9		-0.045391828	
C12orf60		-0.046372328	
VWDE		-0.046899687	
UCK2		-0.04741803	
CPAMD8		-0.048304852	
ATG12		-0.048975054	
COA6		-0.048980523	
SLC24A1		-0.04950805	
RWDD3		-0.050007705	
EIF3CL		-0.051242918	
MAP2K3		-0.051277384	
PSMA1		-0.052159756	
ATP6V1B2		-0.053582333	
CD109		-0.053641424	
BRAP		-0.05364715	
NEPRO		-0.054858856	
LARP7		-0.05573649	
CD151		-0.05614612	
ZNF561		-0.05614612	
SLC12A2		-0.056229133	
CMTR1		-0.056796037	
SENP5		-0.057458095	
F2RL2		-0.05761204	
ZNF23		-0.058467153	
SRCIN1		-0.05924576	
COPS8		-0.059676304	
PADI2		-0.05994354	
MRPS23		-0.05994701	
ETFB		-0.060456727	
SPPL2A		-0.060613357	
TTK		-0.061533	
ILDR2		-0.061609924	
CRAT		-0.06195123	
COP1		-0.06271692	
KIAA0753		-0.06406456	
PLBD2		-0.06414963	
SNX17		-0.064636976	
ULBP2		-0.065129355	
SHISA2		-0.06614935	
SSR1		-0.066449374	
BECN1		-0.06650672	
MRPS18A		-0.066985555	
RNLS		-0.066985555	
MAIP1		-0.06873704	
IFNAR1		-0.0688838	
GRTP1		-0.06901622	
PPIE		-0.070389315	
APOL2		-0.07083761	
BIRC3		-0.07138611	
WDR13		-0.07192011	
GDA		-0.07212557	
ZNF646		-0.07246774	
UBFD1		-0.07384385	
HLTF		-0.07399139	
ZNF808		-0.07729719	
STX4		-0.07766176	
MCCC1		-0.07789889	
CDKN1C		-0.07805158	
AGL		-0.078244	
PET100		-0.07879592	
TBC1D7		-0.0791017	
SIM2		-0.080039226	
AGBL2		-0.081083596	
DARS1-AS1		-0.08443861	
UROS		-0.08443861	
SEC24B		-0.08443861	
DNAJC7		-0.08586917	
TMEM91		-0.087573916	
CHST7		-0.08784411	
ZNF587B		-0.08796146	
LPAL2		-0.08929413	
COX14		-0.09034162	
STAT1		-0.09036739	
RGS3		-0.09169161	
PPFIA1		-0.09189095	
KIF3A		-0.09351717	
UBE2Q2		-0.09357235	
ZNF75D		-0.094366096	
RRN3		-0.09460988	
SCAMP2		-0.09516701	
GRPEL2		-0.09516701	
WRAP73		-0.09560774	
IL15RA		-0.096475765	
SLC9B2		-0.097050644	
TBCCD1		-0.09773	
ZNF747		-0.0979594	
LINC01719		-0.09869833	
DNAJC4		-0.09869833	
NBEAL1		-0.09953462	
APPL1		-0.0998519	
ZNF416		-0.100212544	
MRPS15		-0.10038378	
RPL23AP64		-0.10039755	
CDC14A		-0.10064386	
SELENOT		-0.100800104	
ARL4C		-0.100862615	
INTS2		-0.1017756	
BISPR		-0.102162085	
RPP25L		-0.10282392	
TRMT6		-0.10397836	
GCSAM		-0.10404452	
MRFAP1		-0.10424825	
ARHGAP17		-0.10424825	
DOK1		-0.104398444	
RNF207		-0.105185285	
ETV3		-0.10815754	
FAM207A		-0.10847373	
TMEM52B		-0.109641545	
EXOC1		-0.11009343	
CCDC183		-0.11127666	
SNRK		-0.11178774	
BLOC1S3		-0.11235535	
STOML1		-0.11371656	
GPALPP1		-0.11394925	
ZNF239		-0.11394925	
MFAP5		-0.11394925	
CNOT11		-0.11551939	
MPG		-0.11569678	
C2orf88		-0.11616568	
LRRC1		-0.1180939	
NUP205		-0.118959524	
CBWD4P		-0.11943462	
ZNF451-AS1		-0.119985625	
NBPF8		-0.121208236	
SRGAP2B		-0.12191926	
FAM222A		-0.12206503	
ACSF3		-0.12281745	
HIF1AN		-0.12304416	
GREB1L		-0.12443705	
ARHGAP12		-0.12447043	
CYFIP1		-0.124890834	
HOXC6		-0.12509751	
EFHC1		-0.12715268	
ZBED5-AS1		-0.12740962	
LTO1		-0.12808236	
SKA2		-0.13026513	
GATA6		-0.13030274	
RPS19BP1		-0.13041297	
SCYL3		-0.13136786	
TRIM74		-0.13194463	
MIR1915HG		-0.13291633	
BLOC1S5		-0.1333187	
ALPK3		-0.13359843	
ALS2		-0.13444887	
ICMT		-0.1344555	
B3GALT6		-0.13472915	
ANTXR1		-0.13496013	
H2AZ2		-0.13516106	
FAM66C		-0.13516106	
SATB2-AS1		-0.1357599	
PACC1		-0.13625486	
ZNF346		-0.1366067	
REST		-0.1368439	
MAP2K7		-0.13770397	
FAM168B		-0.13925849	
OGFOD1		-0.13988385	
ITM2B		-0.13995767	
SATB2		-0.13995767	
DYNC1I2		-0.14056876	
PLEKHG5		-0.1406401	
DALRD3		-0.14089477	
B4GALT7		-0.14089477	
LNPEP		-0.14126128	
PDCD7		-0.14150132	
LINC02615		-0.1418392	
ACTR6		-0.1424878	
CRIM1		-0.14306426	
ACTB		-0.14383993	
SPATA5		-0.14394428	
SHC1		-0.14408669	
SLC39A11		-0.14548206	
ZDHHC13		-0.1462657	
MORC4		-0.1476551	
TMEM97		-0.14796206	
VPS25		-0.14805952	
ROMO1		-0.14972337	
SOCS1		-0.1508723	
CDC7		-0.15116534	
MKRN2		-0.15231149	
PRDX1		-0.15329872	
CNTNAP3P2		-0.15358977	
DLGAP1-AS2		-0.1538857	
C1orf53		-0.15395388	
G2E3		-0.15457603	
PDSS2		-0.15530024	
KRT7-AS		-0.1556735	
TOM1L2		-0.1573147	
ANKRD24		-0.1575271	
HEXIM1		-0.15811644	
RACGAP1		-0.15944386	
MAP1B		-0.15946065	
CCDC144B		-0.15981947	
MAPK3		-0.16104192	
AP2M1		-0.16226558	
PRDM2		-0.16263619	
RALGAPB		-0.1626604	
RPL29P11		-0.16346599	
EXOSC7		-0.16370226	
C19orf53		-0.16436869	
DONSON		-0.16489801	
MED8		-0.16502453	
TUBB3		-0.16533396	
MIR570		-0.16603225	
MANBA		-0.16699848	
ACOT1		-0.1671218	
ZSCAN2		-0.16722988	
HIC1		-0.16856574	
OPLAH		-0.17261705	
ZNF493		-0.1733221	
FH		-0.17388609	
LIMS1		-0.17426954	
SELPLG		-0.17673458	
RNF13		-0.17685163	
CCDC122		-0.17731474	
ORMDL3		-0.17754366	
SLC9A8		-0.17850319	
NDRG1		-0.17895937	
INAVA		-0.17895937	
ALKBH3		-0.17896539	
IPO9		-0.17896539	
VPS72		-0.17925611	
NUTM2B-AS1		-0.1797895	
TTLL1		-0.1797895	
ZNF45		-0.18017678	
ZHX3		-0.18184616	
KLHDC2		-0.18329862	
SESN2		-0.18346822	
RNA5SP18		-0.18418705	
SMU1		-0.18437244	
TYW1B		-0.18490066	
TRIOBP		-0.18547529	
CUBN		-0.18575676	
RPS2P5		-0.1858537	
SWAP70		-0.18742943	
ADPRS		-0.18788593	
NIFK-AS1		-0.18887576	
TOM1		-0.188958	
SLC1A4		-0.1889874	
MBNL2		-0.18902706	
ZNF766		-0.18918084	
ISOC1		-0.18918084	
ZNF85		-0.1894588	
ACBD4		-0.18992913	
WNT2B		-0.19110976	
PHB		-0.19362567	
PANX2		-0.19415723	
APTX		-0.19499676	
EIF3C		-0.19528645	
SPAST		-0.19545354	
PROB1		-0.19552022	
PAPOLA		-0.19668406	
LOXL3		-0.19677806	
TCF15		-0.19691426	
SLC12A5		-0.19715124	
CKMT2-AS1		-0.19767664	
AFF4		-0.1977023	
CCHCR1		-0.19802058	
GOLGA2		-0.1990293	
ADAM10		-0.1996669	
BNIP2		-0.19994582	
PCDH12		-0.20073944	
VPS26B		-0.20105106	
BSCL2		-0.20120458	
ACVRL1		-0.20163582	
RPS2P55		-0.20171615	
SYDE2		-0.2028557	
SCAI		-0.20305163	
ZC3H7A		-0.20420253	
ILVBL		-0.20450673	
RELL2		-0.20542169	
RPARP-AS1		-0.20542169	
GLRX		-0.20558703	
SLC38A2		-0.20602201	
PPA2		-0.20651737	
FKBP8		-0.20675471	
PAIP2		-0.20926876	
MT-ND5		-0.20936291	
LARP1		-0.2104265	
CREBRF		-0.21053962	
PEAK1		-0.21076265	
ERLIN1		-0.2120602	
ZNF544		-0.21253872	
MICOS10		-0.21260421	
PSRC1		-0.21325617	
XYLT2		-0.21431465	
CPZ		-0.21431465	
ZNF775		-0.21452184	
EIF4G2		-0.21464211	
SYNC		-0.21481623	
GALK2		-0.21744472	
RPRD2		-0.22106336	
NDUFA8		-0.22335766	
FBXO36		-0.22409752	
GPR1		-0.22438455	
ZNF503-AS2		-0.22463764	
THNSL2		-0.22502625	
GTF2IP4		-0.2262762	
PDLIM4		-0.22726712	
RNF34		-0.22774155	
STIM1		-0.2282598	
USP27X		-0.22839515	
P2RY2		-0.22857511	
CGN		-0.22895129	
WSB2		-0.22898288	
WASF1		-0.22957535	
GAPDH		-0.23008712	
KLF5		-0.23081025	
UTP18		-0.23081294	
NXPH3		-0.2309303	
ZNF699		-0.23176005	
SP1		-0.23265137	
SAMD9L		-0.23386778	
ZNF26		-0.23531984	
SRPRB		-0.23634718	
WDR74		-0.2370166	
GON7		-0.23702832	
ACTG1		-0.23985717	
ANKRD61		-0.239996	
BOLA2B		-0.24027604	
CALM2P2		-0.24183129	
CHD6		-0.24237347	
DUSP6		-0.24260257	
TMOD3		-0.24277201	
NR0B1		-0.24301788	
LINC01060		-0.24311687	
ATP6V1E1		-0.24341105	
LIPT2		-0.24352221	
EPN3		-0.24401432	
RAB36		-0.24401918	
AVPR2		-0.24582525	
SOD2		-0.24748412	
ZNF213-AS1		-0.2478457	
MFSD10		-0.24920748	
LY6E		-0.2499468	
JAK2		-0.2507731	
RBPMS2		-0.25090465	
SAMD5		-0.25181904	
PPP1R3E		-0.2526046	
HNRNPM		-0.25288466	
TMEM185A		-0.2542647	
PRKCZ		-0.2543408	
TMEM86A		-0.2545967	
MIER3		-0.25462103	
ENTPD5		-0.25477773	
ANXA11		-0.2587461	
CDKL5		-0.25903946	
SMG1P2		-0.25930882	
TUT1		-0.2595076	
MT-ATP6		-0.2595685	
TRNP1		-0.26021197	
MTHFR		-0.26055762	
MFAP3		-0.2607423	
PPOX		-0.263538	
PRRG1		-0.26379323	
BACE2		-0.26408958	
AAGAB		-0.26482493	
DCDC2		-0.26495934	
CUL2		-0.2657147	
AXIN1		-0.26594296	
SIRT2		-0.26764232	
IFI27L1		-0.26798415	
TMEM165		-0.26857758	
GPR89A		-0.26905772	
NBPF25P		-0.27057377	
SNHG7		-0.27126345	
ARNTL2		-0.27252594	
ZMYM1		-0.2725486	
LZTS3		-0.2743709	
ZNF322		-0.27491212	
TRIP11		-0.276076	
MYH3		-0.27679488	
WDR77		-0.277849	
MZT2A		-0.27846414	
TFAP2A-AS1		-0.2808676	
SLC2A11		-0.2815569	
HIC2		-0.2825536	
MAPRE2		-0.28308475	
ZBED6CL		-0.28311533	
MAP3K14-AS1		-0.28368568	
ZNF891		-0.28517646	
RBX1		-0.28616494	
BBOF1		-0.2872507	
MTA3		-0.28859314	
ZFP91		-0.2900637	
PLD3		-0.29048482	
MCU		-0.29050654	
CLN8		-0.2906996	
CORO7		-0.292868	
MYLK4		-0.2934152	
POC1B-AS1		-0.2934327	
FREM2		-0.29360262	
MMACHC		-0.29521343	
SNHG29		-0.297228	
ACER3		-0.297228	
CCZ1		-0.297228	
TMEM223		-0.2972301	
MEF2A		-0.2975623	
KCNJ12		-0.29776397	
ILF3-DT		-0.29993427	
SDC3		-0.30057228	
RSU1		-0.3011325	
ACP2		-0.3023241	
RPS2		-0.30262864	
CUL9		-0.3033165	
RNF213-AS1		-0.30367008	
BTBD10		-0.3036908	
ZC3H4		-0.30541423	
BCL10		-0.3054335	
TGFBR3		-0.30569318	
CHTOP		-0.3074681	
ANXA9		-0.30869684	
ARMH3		-0.30990094	
SIL1		-0.31071916	
MNX1-AS1		-0.31203663	
ABRAXAS2		-0.31380036	
ZNF805		-0.3156815	
WASHC2A		-0.3161015	
RAB5C		-0.31630868	
EDDM13		-0.31709397	
CLUAP1		-0.31815597	
SDCBP2-AS1		-0.31889656	
GALNT11		-0.3193125	
EHD3		-0.32079014	
QSOX1		-0.32104376	
LINC00472		-0.32166982	
CEMIP		-0.32187927	
ZNF865		-0.32227913	
EFNB3		-0.32291675	
AATF		-0.32349348	
FAM210A		-0.32358462	
SNX15		-0.3253991	
BMP4		-0.3262073	
AMZ2		-0.32864568	
TFE3		-0.32882857	
ACACA		-0.32894245	
ZNF573		-0.32894245	
TMEM14A		-0.33108994	
FAM102B		-0.33151242	
FAM222A-AS1		-0.33305812	
RP2		-0.3344325	
DNHD1		-0.33453178	
EVA1A		-0.33531606	
ZNF678		-0.33561334	
KIAA0586		-0.33585182	
LINC01504		-0.33646807	
NECTIN1		-0.33653864	
HSPA12B		-0.3373557	
MCRIP1		-0.33759472	
TANGO6		-0.33771056	
CHPF2		-0.3379358	
SLC25A24		-0.33958632	
FOLR1		-0.34106243	
SENP8		-0.34154525	
SEMA7A		-0.34175202	
FANCG		-0.3445463	
CNFN		-0.34745574	
BCR		-0.34758368	
CIT		-0.34793985	
PGAM5		-0.34802437	
TP53I11		-0.3501349	
EEF1AKMT2		-0.3507463	
ZNF236		-0.35163313	
IGBP1		-0.35203543	
C7orf26		-0.35302758	
DUSP5P1		-0.3535193	
MYO1F		-0.35452187	
MYO5A		-0.35567516	
SNAI2		-0.3568726	
C9orf163		-0.3573715	
YIPF5		-0.35797685	
E2F6		-0.3583223	
KCNMB3		-0.35844773	
MRPL21		-0.35969937	
WDR20		-0.3597382	
KIF28P		-0.36043182	
TPI1P2		-0.36145988	
LPIN1		-0.36195886	
NAIF1		-0.36359936	
UBXN2A		-0.36423033	
PIAS3		-0.36484537	
PRRC2A		-0.36495796	
MRS2		-0.36846334	
TMEM67		-0.36965626	
MBNL3		-0.37019187	
ANAPC10		-0.3704692	
TMEM120B		-0.37051454	
TMEM243		-0.37168655	
SLC35F2		-0.37201643	
TTC30A		-0.37236166	
TIGD7		-0.37385696	
SNRPEP4		-0.37419605	
UBA2		-0.37439826	
MRPL22		-0.37565717	
ARHGAP24		-0.37654564	
UBR7		-0.37664983	
GANC		-0.3771785	
PABPC4L		-0.3773523	
IFT140		-0.38008034	
MORC3		-0.38037834	
BRD3		-0.38040766	
ANGEL1		-0.3808183	
CREB3L2		-0.3811909	
COA8		-0.38224223	
BCL2L2		-0.3824691	
LRP3		-0.38275644	
INTS6L		-0.38290778	
MTA2		-0.3829952	
PLPP3		-0.38463366	
ZSWIM9		-0.38474983	
UTP14A		-0.38520727	
ENDOV		-0.38553265	
FOXJ2		-0.38603753	
MRPL53		-0.3872234	
SOCS4		-0.38746318	
KCNMA1		-0.38752815	
PSMC1P1		-0.38811898	
UBXN8		-0.3884536	
MFSD13A		-0.3886443	
SLC9A3R2		-0.39020583	
GRAMD4		-0.3910086	
ZNF211		-0.3925977	
RNF31		-0.39510727	
UHRF1BP1L		-0.40011042	
CA5BP1		-0.4011137	
CRB2		-0.40113565	
FANCF		-0.40279046	
TMCC3		-0.4031219	
CEP170P1		-0.40312263	
RXRA		-0.4032352	
PAQR8		-0.40346724	
TBX2-AS1		-0.403809	
MRPL39		-0.4063512	
APBB1IP		-0.40639257	
PCBP4		-0.40713933	
VPS33A		-0.40713933	
SPATS2L		-0.4074141	
PREB		-0.40871835	
RFNG		-0.40871835	
PHF19		-0.40900594	
PARD3B		-0.40963596	
LINC01534		-0.4122845	
NUFIP1		-0.41246015	
IPO8		-0.4131586	
ARL6		-0.41375595	
IFT52		-0.41548443	
SLC30A7		-0.41607413	
EVA1B		-0.41792393	
SLC2A4		-0.41954985	
PRKD1		-0.4206827	
GPLD1		-0.42074388	
RGPD5		-0.4210221	
STIL		-0.42109236	
KRT16		-0.42120513	
ARHGAP27		-0.42120513	
ARMC2		-0.42226735	
ZC2HC1C		-0.4227223	
LBX2-AS1		-0.42276034	
HEY2		-0.4241403	
ZNF436		-0.42485738	
PAIP2B		-0.42608646	
TARBP1		-0.42764774	
BMS1		-0.42798105	
CCNB1		-0.42871675	
EPN2		-0.42929837	
SLX4IP		-0.42933294	
EDEM2		-0.43009514	
KLRG1		-0.43136463	
JPH2		-0.43143737	
RPAP1		-0.4321411	
PSPC1		-0.43474233	
PRDM12		-0.43567207	
SPCS2P4		-0.436075	
USP2		-0.43812984	
HMGN2P3		-0.43895862	
SMIM14		-0.43936816	
HTATSF1		-0.44147816	
LINC01521		-0.4438838	
NFU1		-0.44425666	
ZBTB48		-0.44602036	
MYORG		-0.44763815	
SLC16A1		-0.44803882	
KTN1		-0.44822228	
C18orf32		-0.44836724	
FAM117B		-0.44910234	
ERVK3-1		-0.44963315	
HIPK3		-0.45008534	
SMN1		-0.4505192	
CWC15		-0.45100737	
TBC1D10C		-0.45287517	
ARID4A		-0.45360556	
SLC25A40		-0.45416263	
SMG1P5		-0.45472175	
SLC35F6		-0.4551494	
FRMD8		-0.4551494	
RBFA		-0.45558652	
WDR70		-0.45563182	
HOXB13		-0.45580512	
POMGNT1		-0.45601687	
CBSL		-0.45611516	
PSKH1		-0.45645472	
TJP3		-0.45755926	
CDR2L		-0.46054104	
TARBP2		-0.46107852	
WDR44		-0.46108833	
NUP133		-0.46173248	
HEATR5A		-0.46299168	
FAM86EP		-0.463372	
MKS1		-0.46520135	
TP53TG5		-0.4665105	
SNHG20		-0.46697634	
A2M-AS1		-0.4674087	
TMEM9B-AS1		-0.46953398	
TMEM208		-0.47162747	
DYRK3		-0.47213468	
TFAP2E		-0.4725043	
TUSC1		-0.47297937	
SDHAF1		-0.47375768	
TPM1-AS		-0.47518486	
CPQ		-0.47747758	
NFYB		-0.48007277	
ERRFI1		-0.48095128	
LINC02582		-0.4811444	
TRAF3IP2-AS1		-0.48125488	
TGOLN2		-0.48243943	
RPS10P7		-0.48283905	
CROCCP2		-0.48410916	
STX18		-0.4843826	
KIRREL1		-0.48620206	
VCPIP1		-0.48703662	
GTF2I		-0.4885679	
ERCC4		-0.4885679	
SPHK2		-0.49088016	
NSUN5		-0.49426016	
LRRC7		-0.4942732	
CHRD		-0.49596125	
FAT4		-0.49597237	
RPL18		-0.49820903	
TRIM52-AS1		-0.49840993	
ZNF280B		-0.49868923	
FEM1C		-0.49879903	
ENO2		-0.49935928	
FOXD2		-0.49950293	
ARHGAP35		-0.50133973	
NRIP1		-0.5016594	
ETV6		-0.50193346	
TSSK6		-0.5027084	
C12orf76		-0.50519866	
WDHD1		-0.5058505	
DGCR2		-0.5062524	
CREB3L4		-0.5065557	
EMSY		-0.50683796	
CITED2		-0.50731087	
LRRIQ3		-0.5074337	
FIRRE		-0.5077709	
DNMT3B		-0.50782835	
ATXN2L		-0.50832313	
MAP3K10		-0.50839436	
BCL2L12		-0.51008576	
HSPE1		-0.51008576	
SLC10A7		-0.5105134	
ZKSCAN4		-0.5116836	
COG3		-0.51376003	
CAPN1		-0.5142193	
C2orf92		-0.5149247	
SNORA73B		-0.51493025	
MLF2		-0.51557845	
ZNF823		-0.5179522	
YEATS2		-0.51805043	
TRMT10B		-0.5184265	
TBX6		-0.5189017	
PKP4		-0.51896113	
RHBDF2		-0.51896113	
SFR1		-0.5189992	
SH3BP1		-0.5196201	
SPAG9		-0.51968646	
PDGFC		-0.5201801	
DNAH11		-0.52075183	
CHN1		-0.5235622	
SLC66A3		-0.5252719	
RIOX1		-0.525848	
TLR5		-0.52656186	
CTBP1-AS		-0.526946	
AKAP13		-0.5273149	
VGLL3		-0.52798694	
LOX		-0.52828676	
POLR1H		-0.53191525	
ATP5MPL		-0.532149	
FCGRT		-0.5323937	
BTF3		-0.53426695	
TMEM106C		-0.53458285	
THBS4		-0.5371075	
EPB41L2		-0.53726363	
CRTC2		-0.5384484	
EIF1		-0.5415123	
KPNB1		-0.54262316	
PURG		-0.54327774	
PPIP5K1		-0.545286	
PFKP		-0.5459464	
CCDC148		-0.54860413	
PGS1		-0.5486253	
RNASEL		-0.5499008	
DELE1		-0.55035806	
TPT1-AS1		-0.5503856	
PARN		-0.55050045	
CNOT4		-0.55077636	
CNIH4		-0.55140805	
LASP1		-0.5514402	
TSSK4		-0.5536047	
NME2		-0.5540741	
SAAL1		-0.55421454	
ALG9		-0.55482465	
TYK2		-0.55501366	
C5		-0.55702245	
DCLRE1B		-0.55742437	
WDR18		-0.55806005	
DPY19L4		-0.55826795	
WDR83		-0.558422	
ILK		-0.56226337	
CCDC15		-0.5623375	
BEX3		-0.5628291	
YARS2		-0.56424624	
GMEB2		-0.56498843	
BBS7		-0.5660718	
LINC02614		-0.5686809	
GPRC5B		-0.57250816	
MIR222HG		-0.57265246	
MAPRE3		-0.5728423	
IQGAP3		-0.5751453	
SMAD1		-0.5752579	
AAK1		-0.5764037	
SNX13		-0.577309	
MAGED4B		-0.57741743	
PLAC8		-0.577885	
PLEKHM1		-0.577885	
ASTE1		-0.577885	
KIAA1958		-0.57934713	
ZNF561-AS1		-0.57934713	
ARMC8		-0.5804811	
PGAM1		-0.5814276	
TBX2		-0.5826945	
C1orf174		-0.5835908	
KLHDC8B		-0.58401877	
BAIAP2-DT		-0.5846726	
SBDSP1		-0.58618504	
SPOPL		-0.58618504	
CTSH		-0.5867368	
MRPS33		-0.5889798	
TRAPPC10		-0.58899444	
ARL17B		-0.5892059	
BTC		-0.58921194	
RRP36		-0.5893151	
H3P16		-0.58999354	
DNAJB13		-0.59045845	
CTCF		-0.59237343	
ITGA1		-0.5926229	
ZNF330		-0.59308475	
VEPH1		-0.593819	
TMCC2		-0.5943079	
TSNAXIP1		-0.5961965	
IWS1		-0.5970588	
SLC17A7		-0.5972112	
WDR25		-0.5975934	
PIGBOS1		-0.5986899	
PLXDC1		-0.5990926	
PLPP5		-0.5992755	
DPY19L1		-0.6002423	
HACD1		-0.6004456	
RUFY1-AS1		-0.6004456	
ARMC4		-0.6014004	
BEND3		-0.60153407	
MAP3K14		-0.60161334	
LRRC46		-0.6020107	
FBXL17		-0.60308295	
SIGIRR		-0.60379213	
NDUFA6-DT		-0.6040433	
USF3		-0.60475343	
CECR7		-0.60544175	
PRR34-AS1		-0.6065275	
KIFC2		-0.6070932	
PPT2-EGFL8		-0.608711	
PCMTD1		-0.6094648	
C12orf73		-0.6100873	
AIFM3		-0.61028033	
HOOK1		-0.61049795	
GMPPA		-0.61160606	
GBE1		-0.61160606	
M6PR		-0.611723	
SRPK1		-0.61188966	
LIG1		-0.61254	
TRIM55		-0.61407655	
TMEM160		-0.61407655	
PIGCP1		-0.6144766	
ZNHIT3		-0.6152464	
SECTM1		-0.6154035	
STMP1		-0.6161828	
MAP3K9		-0.6162579	
CD99L2		-0.6171558	
NAB2		-0.61813796	
CALHM2		-0.6182639	
ENTPD6		-0.6187141	
DCTN3		-0.62048614	
C10orf55		-0.62053615	
TSPAN14		-0.62059987	
ZNF28		-0.62070334	
CCDC146		-0.6212002	
IRF2		-0.62259424	
CDK11A		-0.62259424	
LAMTOR1		-0.6237639	
HLA-V		-0.6237639	
HNF4G		-0.62462276	
LPCAT3		-0.6261565	
IGF2BP3		-0.6265493	
NBPF20		-0.6271488	
PSMG3-AS1		-0.6281589	
NFYA		-0.62872785	
TMEM81		-0.62966996	
PPP3CA		-0.6297245	
DCAF10		-0.63196737	
IL1R2		-0.63540715	
NECAP1		-0.63621473	
TASP1		-0.63621473	
RPL8		-0.63621473	
C2CD3		-0.6362962	
ACBD7		-0.63650745	
SNX27		-0.6383997	
CARM1		-0.6401031	
LRRC37A		-0.64024836	
PLEKHA5		-0.64102834	
LIMA1		-0.64173627	
ZNF137P		-0.64619184	
TIMP2		-0.64656574	
MXRA8		-0.6476204	
COX16		-0.64765203	
HSPBP1		-0.64963186	
DNAJC28		-0.6505261	
ALKBH5		-0.65078044	
SIPA1L2		-0.6509862	
POU6F1		-0.6518534	
VANGL1		-0.65209574	
SP8		-0.6525595	
ZBTB12		-0.6537724	
GPT		-0.6564531	
OBI1		-0.65657896	
THAP7		-0.6588548	
SYS1		-0.66023606	
MEMO1P1		-0.66123444	
MED26		-0.6619019	
TMEM19		-0.6632877	
LARP6		-0.6673303	
CDC25B		-0.66952956	
PPM1D		-0.6703764	
PLAC4		-0.6709537	
MINDY2		-0.6715679	
TSACC		-0.6722998	
FEZ2		-0.67283016	
FEN1		-0.673485	
GACAT2		-0.6739288	
TMEM250		-0.6743624	
CNST		-0.6743639	
PXYLP1		-0.67459565	
SETP14		-0.67711747	
